LID,LATITUDE,LONGITUDE,MB_CODE,MB_CAT,SA1_CODE,LGA_CODE,LGA_NAME,SUBURB,POSTCODE,YEAR_BUILT,CONSTRUCTION_TYPE,ROOF_TYPE,WALL_TYPE,REPLACEMENT_VALUE,CONTENTS_VALUE,SURGE_VULNERABILITY_SET,STATE,NEXIS_NO_OF_STOREYS,SURGE_VULNERABILITY_FUNCTION_ID,floor_height_above_ground_(m)
GNAF_GAQLD719799298,-16.90715604,145.7381871,30190190000,Residential,30602115610,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,450102,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155970274,-16.90384684,145.7338061,30190930000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Metal Sheeting,Veneer Masonry,908357,66600,domestic_surge_2022,QLD,1,SS2,0.3
GNAF_GAQLD155518608,-16.91890211,145.7317902,30198440000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,922973,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD157890122,-16.90653882,145.739486,30190200000,Residential,30602115610,32080,Cairns,Edge Hill,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD155531361,-16.91291768,145.7418908,30185940000,Residential,30602115104,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Timber,826394,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155530006,-16.91756308,145.7331455,30187550000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Timber,821637,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155275767,-16.90090562,145.7403286,30191532000,Residential,30602115603,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,634754,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155276643,-16.90658155,145.7405717,30190200000,Residential,30602115610,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Timber,811262,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD156550294,-16.90291575,145.7373125,30191302000,Residential,30602115608,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Timber,723507,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155271180,-16.90062825,145.7418525,30191532000,Residential,30602115603,32080,Cairns,Edge Hill,4870,1946 - 1959,SH,Metal Sheeting,Timber,859427,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD157285423,-16.90134402,145.7292263,30190910000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1946 - 1959,SH,Metal Sheeting,Timber,860046,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD157900155,-16.90266007,145.7428408,30190234000,Residential,30602115607,32080,Cairns,Edge Hill,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD155270110,-16.90473934,145.7402605,30191380000,Residential,30602115609,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,736587,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD157275619,-16.90172198,145.7307939,30190140000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Metal Sheeting,Timber,860046,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD156555228,-16.90568531,145.7412191,30191392000,Residential,30602115610,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,815280,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155523577,-16.91774637,145.7347332,30186630000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,941048,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD161959772,-16.90256149,145.74396,30190232000,Residential,30602115607,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,343753,66600,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD155962837,-16.90178826,145.7291335,30190910000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1946 - 1959,SH,Metal Sheeting,Timber,879861,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD156795681,-16.91633258,145.7369589,30187610000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,834875,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD157898922,-16.90264575,145.7426716,30190234000,Residential,30602115607,32080,Cairns,Edge Hill,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD155276606,-16.90230652,145.7404164,30191362000,Residential,30602115609,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,690320,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156543857,-16.90466622,145.7393864,30191380000,Residential,30602115609,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,736587,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD156539283,-16.90389448,145.7395765,30191370000,Residential,30602115609,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,710989,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD158218166,-16.91931496,145.7363021,30185840000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD155517108,-16.91754121,145.7329047,30187550000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,881098,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156760423,-16.91842749,145.738655,30186150000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1946 - 1959,SH,Metal Sheeting,Cavity and Solid Masonry,930454,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155279703,-16.90581518,145.7357425,30563303800,Residential,30602115611,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,889635,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155530265,-16.91391883,145.738081,30186900000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,836554,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD160582768,-16.91064943,145.7494199,30188080000,Residential,30602115204,32080,Cairns,Manunda,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD157897301,-16.90190662,145.7434809,30190231000,Residential,30602115607,32080,Cairns,Edge Hill,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD155275747,-16.90202852,145.7368068,30191282000,Residential,30602115608,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Timber,848095,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155960012,-16.90580457,145.7288601,30190100000,Residential,30602115614,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,854744,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155269935,-16.90645694,145.7341291,30563303800,Residential,30602115611,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,901075,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD721061769,-16.91948586,145.7383432,30187220000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1960 - 1979,SD,Metal Sheeting,Fibre Cement,370544,35700,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD155503298,-16.91568495,145.7346007,30187570000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,837391,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD157271421,-16.90563612,145.7288753,30190100000,Residential,30602115614,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,854744,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD162464471,-16.90029021,145.7434924,30191420000,Residential,30602115605,32080,Cairns,Edge Hill,4870,1914 - 1945,SH,Metal Sheeting,Veneer Masonry,781967,66600,domestic_surge_2022,QLD,1,SS2,0.3
GNAF_GAQLD719066778,-16.90310494,145.7390624,30191361000,Residential,30602115609,32080,Cairns,Edge Hill,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156781764,-16.91927081,145.736121,30185840000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Timber,863370,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD156538299,-16.90148266,145.7412054,30191352000,Residential,30602115609,32080,Cairns,Edge Hill,4870,1946 - 1959,SH,Metal Sheeting,Fibre Cement,857563,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD162831207,-16.91746663,145.7317308,30198440000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,879278,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD157271646,-16.905869,145.7297723,30190110000,Residential,30602115614,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,856373,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155271934,-16.90447786,145.7371739,30191301000,Residential,30602115608,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Veneer Masonry,845853,66600,domestic_surge_2022,QLD,1,SS2,0.3
GNAF_GAQLD720692456,-16.90689529,145.7410076,30191400000,Residential,30602115610,32080,Cairns,Edge Hill,4870,1960 - 1979,SD,Metal Sheeting,Timber,370544,35700,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD156549143,-16.90197107,145.7360767,30191271000,Residential,30602115608,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,892708,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD160723612,-16.91000866,145.7284817,30187540000,Residential,30602115615,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,907679,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD720875087,-16.90659899,145.7348865,30563680800,Residential,30602115611,32080,Cairns,Edge Hill,4870,1960 - 1979,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD156806392,-16.91506144,145.7397846,30185530000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1960 - 1979,SD,Tiles,Cavity and Solid Masonry,1347112,178500,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD155269951,-16.90409052,145.7377194,30191301000,Residential,30602115608,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Veneer Masonry,894171,66600,domestic_surge_2022,QLD,1,SS2,0.3
GNAF_GAQLD156771488,-16.91401917,145.7390196,30186900000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,839063,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156539931,-16.90562218,145.7404698,30191392000,Residential,30602115610,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,816143,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156545613,-16.90490847,145.7356457,30191311000,Residential,30602115611,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Timber,804975,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155271743,-16.90324043,145.7344216,30191292000,Residential,30602115608,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Timber,771431,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD157285424,-16.9019582,145.7286529,30190050000,Residential,30602115621,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Metal Sheeting,Timber,892963,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD156549429,-16.90390576,145.742238,30190220000,Residential,30602115607,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Timber,655714,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155276639,-16.90647288,145.7392538,30190200000,Residential,30602115610,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,919629,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156788781,-16.91429662,145.7391934,30186900000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,870054,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156549135,-16.9021773,145.7384323,30191281000,Residential,30602115608,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,796322,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD155282809,-16.90305869,145.7355954,30191292000,Residential,30602115608,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,729264,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD158234583,-16.91783327,145.7313059,30198440000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,872794,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD155530286,-16.91569354,145.7423335,30562401900,Residential,30602115104,32080,Cairns,Manoora Qld,4870,1946 - 1959,SH,Metal Sheeting,Timber,958150,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD156760428,-16.91898942,145.7382266,30187220000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,925864,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD157874935,-16.90004366,145.7404534,30190210000,Residential,30602115603,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,383077,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD157895319,-16.90638952,145.7379038,30191330000,Residential,30602115611,32080,Cairns,Edge Hill,4870,1960 - 1979,SD,Tiles,Veneer Masonry,383153,35700,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD156767500,-16.91884857,145.7365279,30185840000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Timber,867269,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD157303319,-16.90239052,145.7295268,30190900000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1946 - 1959,SH,Metal Sheeting,Fibre Cement,860046,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD156542822,-16.90526006,145.7401125,30191392000,Residential,30602115610,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,750176,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD156549146,-16.90141503,145.7359727,30191272000,Residential,30602115608,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Timber,800640,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155528302,-16.91919168,145.7351736,30185840000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1946 - 1959,SH,Metal Sheeting,Cavity and Solid Masonry,922973,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155966713,-16.90075131,145.732375,30190890000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1946 - 1959,SH,Metal Sheeting,Timber,860046,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD719132721,-16.90042552,145.7397532,30564108400,Residential,30602115602,32080,Cairns,Edge Hill,4870,1946 - 1959,SH,Metal Sheeting,Timber,520458,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD158222015,-16.91353389,145.7388923,30186030000,Residential,30602115114,32080,Cairns,Manoora Qld,4870,1960 - 1979,SD,Metal Sheeting,Veneer Masonry,376695,35700,domestic_surge_2022,QLD,2,SS6,0.3
GNAF_GAQLD155521030,-16.91908398,145.7480281,30187862000,Residential,30602115212,32080,Cairns,Manunda,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,919629,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD160585337,-16.90674328,145.7288002,30190100000,Residential,30602115614,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,906335,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD160575010,-16.9156304,145.7395854,30185530000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD155503263,-16.91245299,145.7485111,30186050000,Residential,30602115205,32080,Cairns,Manunda,4870,1946 - 1959,SH,Metal Sheeting,Fibre Cement,591158,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD162052965,-16.91872259,145.7525869,30187861000,Residential,30602115212,32080,Cairns,Manunda,4870,1960 - 1979,SH,Metal Sheeting,Veneer Masonry,1028083,66600,domestic_surge_2022,QLD,1,SS2,0.3
GNAF_GAQLD156792623,-16.91913835,145.748546,30187862000,Residential,30602115212,32080,Cairns,Manunda,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,877523,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD155966733,-16.90057111,145.7302391,30190910000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1946 - 1959,SH,Metal Sheeting,Veneer Masonry,908357,66600,domestic_surge_2022,QLD,1,SS2,0.3
GNAF_GAQLD155271906,-16.90218678,145.7397319,30191351000,Residential,30602115609,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Timber,654802,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155280720,-16.90588568,145.7366366,30191330000,Residential,30602115611,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,900319,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156771505,-16.91576672,145.7370245,30187610000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,834035,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155531897,-16.91554579,145.7367372,30187610000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,871644,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155279433,-16.90297077,145.7452715,30190240000,Residential,30602115606,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,335879,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD157271640,-16.90637481,145.7297267,30190110000,Residential,30602115614,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,856373,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD158239270,-16.91489408,145.7398384,30186900000,Residential,30602115111,32080,Cairns,Manoora Qld,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD155531363,-16.91251682,145.7418714,30185940000,Residential,30602115104,32080,Cairns,Manoora Qld,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,387533,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD155279440,-16.90301517,145.7444799,30190240000,Residential,30602115606,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,895002,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155269908,-16.90273974,145.7447764,30190240000,Residential,30602115606,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,920358,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD155276653,-16.90640121,145.7386963,30190200000,Residential,30602115610,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Veneer Masonry,951847,66600,domestic_surge_2022,QLD,1,SS2,0.3
GNAF_GAQLD155530005,-16.91730775,145.7332118,30187550000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,973396,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD157299583,-16.9010171,145.7296498,30190910000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1946 - 1959,SH,Metal Sheeting,Cavity and Solid Masonry,963541,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD720867950,-16.90608759,145.7349846,30563680800,Residential,30602115611,32080,Cairns,Edge Hill,4870,1960 - 1979,SD,Tiles,Cavity and Solid Masonry,378650,35700,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD155504365,-16.91822802,145.7360205,30186630000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,950042,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156539281,-16.90391059,145.7397639,30191370000,Residential,30602115609,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Veneer Masonry,740516,66600,domestic_surge_2022,QLD,1,SS2,0.3
GNAF_GAQLD157313623,-16.90443006,145.7337771,30190930000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Metal Sheeting,Veneer Masonry,909798,66600,domestic_surge_2022,QLD,1,SS2,0.3
GNAF_GAQLD156803390,-16.91888259,145.7312198,30198440000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Timber,894186,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD160582770,-16.90988268,145.7494976,30188080000,Residential,30602115204,32080,Cairns,Manunda,4870,1960 - 1979,SD,Metal Sheeting,Cavity and Solid Masonry,726379,71400,domestic_surge_2022,QLD,2,SS7,0.3
GNAF_GAQLD155530287,-16.91552981,145.7420171,30562401900,Residential,30602115104,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,754170,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD156778138,-16.91381294,145.7483729,30186530000,Residential,30602115205,32080,Cairns,Manunda,4870,1946 - 1959,SH,Tiles,Cavity and Solid Masonry,430760,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD162051262,-16.91918834,145.7366973,30185840000,Residential,30602115105,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Cavity and Solid Masonry,604764,66600,domestic_surge_2022,QLD,1,SS4,0.3
GNAF_GAQLD157295902,-16.90340984,145.7309087,30190900000,Residential,30602115622,32080,Cairns,Whitfield Qld,4870,1960 - 1979,SH,Metal Sheeting,Timber,860046,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155527326,-16.9167806,145.7359283,30187570000,Residential,30602115112,32080,Cairns,Manoora Qld,4870,1960 - 1979,SH,Metal Sheeting,Fibre Cement,684335,66600,domestic_surge_2022,QLD,1,SS3,0.3
GNAF_GAQLD719713675,-16.90132783,145.7397124,30191351000,Residential,30602115609,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Timber,515131,66600,domestic_surge_2022,QLD,1,SS1,2
GNAF_GAQLD155271745,-16.90284259,145.7344549,30191292000,Residential,30602115608,32080,Cairns,Edge Hill,4870,1960 - 1979,SH,Metal Sheeting,Timber,777664,66600,domestic_surge_2022,QLD,1,SS1,2
