exposure_latitude,exposure_longitude,LID,STATE,LGA_CODE_2012,SUBURB,MESHBLOCK_CODE_2011,YEAR_BUILT,CONSTRUCTION_TYPE,ROOF_TYPE,WALL_TYPE,REPLACEMENT_VALUE,CONTENTS_VALUE,WIND_REGION_CLASSIFICATION,WIND_VULNERABILITY_MODEL_NUMBER,WIND_VULNERABILITY_FUNCTION_ID,AS4055_CLASS,internal_id,0.2s gust at 10m height m/s,structural,structural_lower,structural_upper,structural_loss,Damage state
-21.954806,114.133257,GNAF_GAWA_718214911,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Double brick,405082,176887,D,51,dw49,nan,1975,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7267.663827036406,Negligible
-21.954803,114.132865,GNAF_GAWA_718214915,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,170974,D,49,dw57,nan,1976,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7024.721815587119,Negligible
-21.954785,114.13277,GNAF_GAWA_718214916,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Double brick,410304,179167,D,57,dw53,nan,1977,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13757.709323793928,Slight
-21.954784,114.13368999999999,GNAF_GAWA_718212812,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,170974,D,49,dw51,nan,1978,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7024.721815587119,Negligible
-21.954745000000003,114.137005,GNAF_GAWA_163049366,WA,53360,EXMOUTH,50372644000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,170974,D,49,dw53,nan,1979,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7024.721815587119,Negligible
-21.954729,114.135034,GNAF_GAWA_718212821,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,170974,D,49,dw55,nan,1980,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7024.721815587119,Negligible
-21.954719,114.13514599999999,GNAF_GAWA_718220697,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Double brick,405082,176887,D,51,dw51,nan,1981,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7267.663827036406,Negligible
-21.954711,114.133279,GNAF_GAWA_718214908,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Fibro / asbestos cement sheeting,390929,170706,D,59,dw51,nan,1982,36.92982482910156,0.04716412789068604,0.01794121641306305,0.056125099188438415,18437.825352178003,Slight
-21.954711,114.13493899999999,GNAF_GAWA_718212819,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Double brick,405082,176887,D,51,dw57,nan,1983,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7267.663827036406,Negligible
-21.954693,114.134844,GNAF_GAWA_718212817,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Double brick,410304,179167,D,57,dw57,nan,1984,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13757.709323793928,Slight
-21.95469,114.13371699999999,GNAF_GAWA_718212809,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Double brick,405082,176887,D,51,dw59,nan,1985,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7267.663827036406,Negligible
-21.954675,114.134749,GNAF_GAWA_718212815,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Double brick,410304,179167,D,57,dw53,nan,1986,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13757.709323793928,Slight
-21.954669,114.134652,GNAF_GAWA_718212813,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Brick veneer,396763,173254,D,55,dw49,nan,1987,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13303.672458558654,Slight
-21.954667,114.136924,GNAF_GAWA_163049365,WA,53360,EXMOUTH,50372644000,1962 - 1971,SH,Tile,Brick veneer,396763,173254,D,55,dw51,nan,1988,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13303.672458558654,Slight
-21.954651000000002,114.134557,GNAF_GAWA_718212810,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,170974,D,49,dw57,nan,1989,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7024.721815587119,Negligible
-21.954632999999998,114.13446200000001,GNAF_GAWA_718212808,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,170974,D,49,dw51,nan,1990,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7024.721815587119,Negligible
-21.954619,114.133292,GNAF_GAWA_718214907,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,417537,182325,D,53,dw57,nan,1991,36.92982482910156,0.056125099188438415,0.01794121641306305,0.056125099188438415,23434.30553984301,Slight
-21.954615,114.134368,GNAF_GAWA_718212806,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Brick veneer,396763,173254,D,55,dw53,nan,1992,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13303.672458558654,Slight
-21.954597,114.134273,GNAF_GAWA_718212804,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Double brick,410304,179167,D,57,dw53,nan,1993,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13757.709323793928,Slight
-21.954592,114.133738,GNAF_GAWA_718212807,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Double brick,410304,179167,D,57,dw51,nan,1994,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13757.709323793928,Slight
-21.95459,114.136843,GNAF_GAWA_163049364,WA,53360,EXMOUTH,50372644000,1962 - 1971,SH,Tile,Brick veneer,396763,173254,D,55,dw57,nan,1995,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13303.672458558654,Slight
-21.954579000000003,114.134178,GNAF_GAWA_718212802,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Fibro / asbestos cement sheeting,390929,170706,D,59,dw57,nan,1996,36.92982482910156,0.04716412789068604,0.01794121641306305,0.056125099188438415,18437.825352178003,Slight
-21.954559,114.134079,GNAF_GAWA_718212799,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Double brick,405082,176887,D,51,dw49,nan,1997,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7267.663827036406,Negligible
-21.95453,114.13331200000002,GNAF_GAWA_718214905,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Fibro / asbestos cement sheeting,390929,170706,D,59,dw57,nan,1998,36.92982482910156,0.04716412789068604,0.01794121641306305,0.056125099188438415,18437.825352178003,Slight
-21.954497,114.13375800000001,GNAF_GAWA_718212805,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Double brick,405082,176887,D,51,dw59,nan,1999,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7267.663827036406,Negligible
-21.954442,114.13333100000001,GNAF_GAWA_718214903,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,170974,D,49,dw57,nan,2000,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7024.721815587119,Negligible
-21.954417000000003,114.134173,GNAF_GAWA_718212797,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,417537,182325,D,53,dw49,nan,2001,36.92982482910156,0.056125099188438415,0.01794121641306305,0.056125099188438415,23434.30553984301,Slight
-21.954406,114.133778,GNAF_GAWA_718212803,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Fibro / asbestos cement sheeting,390929,170706,D,59,dw55,nan,2002,36.92982482910156,0.04716412789068604,0.01794121641306305,0.056125099188438415,18437.825352178003,Slight
-21.954404,114.13293999999999,GNAF_GAWA_718214906,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,417537,182325,D,53,dw57,nan,2003,36.92982482910156,0.056125099188438415,0.01794121641306305,0.056125099188438415,23434.30553984301,Slight
-21.954353,114.13335,GNAF_GAWA_718214901,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Fibro / asbestos cement sheeting,390929,170706,D,59,dw51,nan,2004,36.92982482910156,0.04716412789068604,0.01794121641306305,0.056125099188438415,18437.825352178003,Slight
-21.954328,114.134193,GNAF_GAWA_718212795,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,417537,182325,D,53,dw57,nan,2005,36.92982482910156,0.056125099188438415,0.01794121641306305,0.056125099188438415,23434.30553984301,Slight
-21.954318,114.133797,GNAF_GAWA_718212801,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Fibro / asbestos cement sheeting,390929,170706,D,59,dw51,nan,2006,36.92982482910156,0.04716412789068604,0.01794121641306305,0.056125099188438415,18437.825352178003,Slight
-21.954316,114.13296100000001,GNAF_GAWA_718214904,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Brick veneer,396763,173254,D,55,dw57,nan,2007,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13303.672458558654,Slight
-21.954265,114.13336899999999,GNAF_GAWA_718214898,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Double brick,410304,179167,D,57,dw57,nan,2008,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13757.709323793928,Slight
-21.95424,114.134212,GNAF_GAWA_718212793,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Double brick,410304,179167,D,57,dw57,nan,2009,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13757.709323793928,Slight
-21.954229,114.133817,GNAF_GAWA_718212798,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,170974,D,49,dw57,nan,2010,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7024.721815587119,Negligible
-21.954228,114.13298,GNAF_GAWA_718214902,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Double brick,410304,179167,D,57,dw51,nan,2011,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13757.709323793928,Slight
-21.954176,114.133389,GNAF_GAWA_718214896,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Double brick,410304,179167,D,57,dw57,nan,2012,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13757.709323793928,Slight
-21.954151,114.134231,GNAF_GAWA_718212791,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Double brick,405082,176887,D,51,dw53,nan,2013,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7267.663827036406,Negligible
-21.954141,114.13383600000002,GNAF_GAWA_718212796,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,417537,182325,D,53,dw57,nan,2014,36.92982482910156,0.056125099188438415,0.01794121641306305,0.056125099188438415,23434.30553984301,Slight
-21.954139,114.132999,GNAF_GAWA_718214900,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,170974,D,49,dw49,nan,2015,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7024.721815587119,Negligible
-21.954088,114.133408,GNAF_GAWA_718214894,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Double brick,410304,179167,D,57,dw51,nan,2016,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13757.709323793928,Slight
-21.954051999999997,114.13385500000001,GNAF_GAWA_718212794,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Double brick,405082,176887,D,51,dw53,nan,2017,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7267.663827036406,Negligible
-21.954051,114.13301799999999,GNAF_GAWA_718214897,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Double brick,410304,179167,D,57,dw59,nan,2018,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13757.709323793928,Slight
-21.954017,114.137776,GNAF_GAWA_162795582,WA,53360,EXMOUTH,50372643000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,1657058,723587,D,53,dw53,nan,2019,36.92982482910156,0.056125099188438415,0.01794121641306305,0.056125099188438415,93002.54461099538,Slight
-21.953999,114.133427,GNAF_GAWA_718214892,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Double brick,405082,176887,D,51,dw53,nan,2020,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7267.663827036406,Negligible
-21.953988,114.134267,GNAF_GAWA_718212832,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Double brick,405082,176887,D,51,dw57,nan,2021,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7267.663827036406,Negligible
-21.953964000000003,114.133874,GNAF_GAWA_718212792,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,417537,182325,D,53,dw49,nan,2022,36.92982482910156,0.056125099188438415,0.01794121641306305,0.056125099188438415,23434.30553984301,Slight
-21.953962,114.13303700000002,GNAF_GAWA_718214895,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Brick veneer,396763,173254,D,55,dw53,nan,2023,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13303.672458558654,Slight
-21.953910999999998,114.13344599999999,GNAF_GAWA_718214890,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Double brick,405082,176887,D,51,dw59,nan,2024,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7267.663827036406,Negligible
-21.953895000000003,114.136048,GNAF_GAWA_163201455,WA,53360,EXMOUTH,50372644000,1962 - 1971,SH,Tile,Double brick,711852,310844,D,57,dw51,nan,2025,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,23868.772660177223,Slight
-21.953875,114.133894,GNAF_GAWA_718212790,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Double brick,405082,176887,D,51,dw57,nan,2026,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7267.663827036406,Negligible
-21.953874,114.13305700000001,GNAF_GAWA_718214893,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Double brick,410304,179167,D,57,dw53,nan,2027,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13757.709323793928,Slight
-21.953822,114.133466,GNAF_GAWA_718214922,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,417537,182325,D,53,dw55,nan,2028,36.92982482910156,0.056125099188438415,0.01794121641306305,0.056125099188438415,23434.30553984301,Slight
-21.953787,114.13391299999999,GNAF_GAWA_718212833,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,417537,182325,D,53,dw49,nan,2029,36.92982482910156,0.056125099188438415,0.01794121641306305,0.056125099188438415,23434.30553984301,Slight
-21.953785,114.133076,GNAF_GAWA_718214891,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Double brick,405082,176887,D,51,dw49,nan,2030,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7267.663827036406,Negligible
-21.953734,114.13348500000001,GNAF_GAWA_718214920,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Double brick,405082,176887,D,51,dw51,nan,2031,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7267.663827036406,Negligible
-21.953698000000003,114.133932,GNAF_GAWA_718212831,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Brick veneer,396763,173254,D,55,dw53,nan,2032,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13303.672458558654,Slight
-21.953697000000002,114.133095,GNAF_GAWA_718214889,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,170974,D,49,dw49,nan,2033,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7024.721815587119,Negligible
-21.953656,114.134413,GNAF_GAWA_718212800,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,170974,D,49,dw53,nan,2034,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7024.721815587119,Negligible
-21.953645,114.133504,GNAF_GAWA_718214918,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,170974,D,49,dw55,nan,2035,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7024.721815587119,Negligible
-21.953613,114.133113,GNAF_GAWA_718214921,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Double brick,410304,179167,D,57,dw57,nan,2036,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13757.709323793928,Slight
-21.953574,114.13656200000001,GNAF_GAWA_163049363,WA,53360,EXMOUTH,50372644000,1962 - 1971,SH,Tile,Double brick,410304,179167,D,57,dw55,nan,2037,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13757.709323793928,Slight
-21.953557,114.13396200000001,GNAF_GAWA_718212811,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Tile,Double brick,410304,179167,D,57,dw51,nan,2038,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13757.709323793928,Slight
-21.953533,114.133131,GNAF_GAWA_718214919,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Double brick,405082,176887,D,51,dw51,nan,2039,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7267.663827036406,Negligible
-21.953491,114.13353799999999,GNAF_GAWA_718214899,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,170974,D,49,dw51,nan,2040,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7024.721815587119,Negligible
-21.953467,114.136547,GNAF_GAWA_163049362,WA,53360,EXMOUTH,50372644000,1962 - 1971,SH,Metal sheeting,Double brick,405082,176887,D,51,dw53,nan,2041,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7267.663827036406,Negligible
-21.953453,114.13314799999999,GNAF_GAWA_718214917,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Double brick,405082,176887,D,51,dw51,nan,2042,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7267.663827036406,Negligible
-21.953381,114.137934,GNAF_GAWA_162795581,WA,53360,EXMOUTH,50372643000,1962 - 1971,SH,Metal sheeting,Double brick,808361,352986,D,51,dw51,nan,2043,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,14502.97964088006,Negligible
-21.953360999999997,114.13316599999999,GNAF_GAWA_718214909,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Brick veneer,391541,170974,D,49,dw57,nan,2044,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7024.721815587119,Negligible
-21.953357999999998,114.13655700000001,GNAF_GAWA_163049361,WA,53360,EXMOUTH,50372644000,1962 - 1971,SH,Tile,Double brick,410304,179167,D,57,dw55,nan,2045,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13757.709323793928,Slight
-21.953251,114.136559,GNAF_GAWA_163049360,WA,53360,EXMOUTH,50372644000,1962 - 1971,SH,Tile,Double brick,410304,179167,D,57,dw49,nan,2046,36.92982482910156,0.03353052693562317,0.01794121641306305,0.056125099188438415,13757.709323793928,Slight
-21.953144,114.13656200000001,GNAF_GAWA_163049359,WA,53360,EXMOUTH,50372644000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,417537,182325,D,53,dw53,nan,2047,36.92982482910156,0.056125099188438415,0.01794121641306305,0.056125099188438415,23434.30553984301,Slight
-21.953096,114.13406200000001,GNAF_GAWA_718217078,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Double brick,405082,176887,D,51,dw51,nan,2048,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7267.663827036406,Negligible
-21.953035999999997,114.13656499999999,GNAF_GAWA_163049358,WA,53360,EXMOUTH,50372644000,1962 - 1971,SH,Metal sheeting,Double brick,405082,176887,D,51,dw57,nan,2049,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7267.663827036406,Negligible
-21.953003,114.13364399999999,GNAF_GAWA_718214092,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Double brick,405082,176887,D,51,dw51,nan,2050,36.92982482910156,0.01794121641306305,0.01794121641306305,0.056125099188438415,7267.663827036406,Negligible
-21.95298,114.13555900000001,GNAF_GAWA_718217090,WA,53360,EXMOUTH,50372648000,1962 - 1971,SH,Metal sheeting,Fibro / asbestos cement sheeting,417537,182325,D,53,dw53,nan,2051,36.92982482910156,0.056125099188438415,0.01794121641306305,0.056125099188438415,23434.30553984301,Slight
